#mip results PROTO15-TB2022-03
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 8 11 4.21532 0.0787293 0.619304 0.532714 826
0 8 12 3.92817 0.0876248 0.505634 1.92071 2632
0 8 13 4.4961 0.139101 0.800354 42.502 3448
0 8 14 4.48477 0.0640437 0.798818 2.35653 1426
0 8 15 4.16982 0.218379 1.40474 88.7448 4196
0 8 16 4.35178 0.0410732 0.45497 2.51634 1814
0 8 17 6.11399 0.119637 0.442999 12.5061 1593
0 8 18 4.38801 0.0897599 0.347235 1.89053 2212
0 8 19 4.80735 0.0584295 0.390658 7.40729 2479
0 8 20 3.94564 0.041466 0.50305 1.32995 2860
0 8 21 4.63862 0.0901071 0.503696 6.53653 1465
0 8 22 4.6319 0.045993 0.489143 3.9398 2657
0 8 23 3.91909 0.0556731 0.795046 5.43345 1828
0 8 24 2 0.0954211 1.42325 4.04573 604
0 8 25 4.9415 0.0723565 0.40537 5.63353 2551
0 8 26 4.86653 0.052152 0.56581 1.60942 1792
0 8 27 4.25103 0.0691046 0.56269 4.72995 4282
0 8 28 4.30049 0.118566 1.11514 22.1962 3299
0 8 29 3.99988 0.0606516 1.3809 7.61061 2492
0 8 30 4.199 0.0765161 0.554561 3.19503 3438
0 8 31 5.09429 0.060248 1.10725 8.73215 2567
0 8 32 4.81486 0.0339317 0.56427 5.72289 3583
0 8 33 4.61926 0.0816925 1.44172 18.1063 4343
0 8 34 4.39276 0.0633709 0.574692 2.58188 2230
0 8 35 4.45735 0.244138 1.63571 6.33048 1296
0 8 36 4.58009 0.0405653 0.561392 6.21049 3512
0 8 37 0 0 0 0 0
0 8 38 6.49573 0.0742914 1.18867 1.71569 1702
0 8 39 12.7833 0.0794928 2.11017 14.2134 4030
0 8 40 4.98043 0.0850613 0.392269 1.59174 2496
0 8 41 5.37465 0.0999074 1.21843 5.68744 2383
0 8 42 7.62611 0.136923 1.60503 9.13682 1976
0 8 43 0 0 0 0 0
0 8 44 5.76215 0.0512088 0.659514 1.31022 2377
0 8 45 3.91677 0.120679 1.27647 19.7422 3072
0 8 46 4.422 0.0545819 1.37358 22.8763 3106
0 8 47 9.13831 0.0686003 0.619469 6.24869 2033
0 8 48 5.27061 0.0817802 0.490072 13.4615 2573
0 8 49 6.75777 0.0755666 1.47986 5.37193 1778
0 8 50 9.99457 0.0472679 0.975209 6.89409 3343
0 8 51 10.0593 0.0990365 2.26126 10.5468 2908
0 8 52 8.50627 0.079512 0.715349 4.99914 2045
0 8 53 6.62406 0.0684947 0.577647 12.6105 3512
0 8 54 8.29422 0.144264 3.15888 12.3363 2822
0 8 55 10.6954 0.0721349 0.854372 1.81751 2096
0 8 56 10.0555 0.0730523 0.789117 5.47287 2435
0 8 57 0 0 0 0 0
0 8 58 10.3482 0.106604 1.36071 6.2328 1883
0 8 59 3.72634 0.0421653 0.417775 3.21065 2618
0 8 60 9.5119 0.146855 2.85862 30.9475 4612
0 8 61 9.78301 0.0530918 1.36428 7.64128 4759
0 8 62 7.44699 0.049699 0.593748 17.1935 3149
0 8 63 12.6052 0.107913 0.957473 6.13447 1536
0 9 0 4.86715 0.114823 2.14773 44.3892 4413
0 9 1 8.93549 0.383248 3.31755 70.3218 3367
0 9 2 8.75277 0.0566455 0.427158 24.0435 1669
0 9 3 3.58036 0.0524625 0.524217 7.15206 2846
0 9 4 4.01685 0.0746607 1.05475 5.34681 1454
0 9 5 3.89655 0.0741079 0.349906 2.64949 1207
0 9 6 2.74973 0.148808 1.33868 16.0726 1871
0 9 7 3.75218 0.0610862 0.451573 2.51564 1008
0 9 8 2 0.0757495 2.31172 40.8503 1488
0 9 9 3.72776 0.0323775 0.411488 2.86301 3418
0 9 10 4.75823 0.0549343 0.36933 3.44877 2983
0 9 11 3.5596 0.11231 1.50452 12.67 1432
0 9 12 3.89109 0.0627684 1.17969 21.0214 2088
0 9 13 4.23207 0.0508552 0.96948 8.34503 1751
0 9 14 6.65023 0.127517 1.88104 40.7512 3436
0 9 15 4.17938 0.0932869 0.380294 5.48929 1834
0 9 16 0 0 0 0 0
0 9 17 3.5149 0.331054 1.243 17.4486 1001
0 9 18 2.93684 0.236615 0.87849 8.89841 1211
0 9 19 4.34797 0.0896477 0.414972 4.32235 1189
0 9 20 3.33758 0.148551 0.882712 5.60174 1610
0 9 21 5.06289 0.072883 0.41519 10.9795 3160
0 9 22 10.0558 0.0892138 1.63899 5.14919 2652
0 9 23 3.74635 0.246468 0.883666 7.02292 928
0 9 24 4.58959 0.0358267 0.483799 1.00498 2166
0 9 25 4.52148 0.0573512 0.671751 0.217219 1198
0 9 26 7.09646 0.215261 2.89055 71.9513 2390
0 9 27 4.54797 0.0383926 0.912483 8.98498 2802
0 9 28 3.56636 0.245523 1.58455 7.74325 1976
0 9 29 4.51133 0.0754761 0.545572 2.9412 1692
0 9 30 3.79038 0.0575247 0.648174 0.982037 2189
0 9 31 4.39387 0.0967533 0.675268 3.00752 1085
0 9 32 3.81737 0.0504088 0.423516 2.00475 3385
0 9 33 3.99056 0.0680031 0.562914 3.75028 1873
0 9 34 4.54355 0.0348591 0.506633 1.10844 2940
0 9 35 5.74398 0.072406 0.754372 18.021 2847
0 9 36 9.90278 0.0769926 2.1983 14.6203 5106
0 9 37 0 0 0 0 0
0 9 38 0 0 0 0 0
0 9 39 4.55663 0.0875771 1.05749 2.32974 924
0 9 40 4.11708 0.109367 0.496148 0.712293 1181
0 9 41 4.1603 0.0434225 0.462244 3.65184 3184
0 9 42 0 0 0 0 0
0 9 43 4.28329 0.0670565 0.656979 2.49085 1410
0 9 44 0 0 0 0 0
0 9 45 3.35477 0.0990943 0.477378 9.0231 3033
0 9 46 4.43149 0.0606128 1.32633 34.4436 2537
0 9 47 12.5921 0.0569985 1.04425 7.7463 2370
0 9 48 0 0 0 0 0
0 9 49 0 0 0 0 0
0 9 50 4.55412 0.070508 1.58477 71.6042 3234
0 9 51 4.89058 0.0846259 0.615061 0.722306 576
0 9 52 4.1234 0.07977 0.821684 1.41119 979
0 9 53 4.19368 0.336217 2.70074 77.5506 3003
